THURSTON MEMORIAL OUTREACH MINISTRIES,Food Pantry,1243 Bushwick Ave,40.687878,-73.9146261,brooklyn
KAJ MEAT CORP,Grocery Stores,"631 GATES AVE, BROOKLYN, NY 11221",40.6875388,-73.9415389,brooklyn
WAVERLY MEAT&GROCERY INC,Grocery Stores,"367 WAVERLY AVE, BROOKLYN, NY 11238",40.6870544,-73.9663407,brooklyn
MOATASEM FOOD CORP,Grocery Stores,"301 MARCUS GARVEY BLVD, BROOKLYN, NY 11221",40.6870372,-73.9385022,brooklyn
1533 SUPERMARKET INC,Grocery Stores,"1533 BROADWAY, BROOKLYN, NY 11221",40.6865872,-73.9163764,brooklyn
200 MALCOLM X MEAT CORP,Grocery Stores,"200 MALCOLM X BLVD, BROOKLYN, NY 11221",40.686551,-73.9301372,brooklyn
RHOW BROOKLYN INC,Food Pantry,360 Schermerhorn St,40.6865313,-73.9803445,brooklyn
WHOLE FOODS MARKET GROUP INC,Grocery Stores,"292 ASHLAND PLACE, BROOKLYN, NY 11217",40.6864068,-73.9783928,brooklyn
Bethel Community Outreach,Food Pantry,344 Tompkins Av,40.6858726,-73.9446657,brooklyn
P.S. 005 Dr. Ronald Mcnair,Grab & Go Meals (NYC Schools),820 HANCOCK STREET,40.6854939,-73.9223832,brooklyn
P.S. 011 Purvis J. Behan,Grab & Go Meals (NYC Schools),419 WAVERLY AVENUE,40.6854357,-73.9658766,brooklyn
S&K GREEN GROCERIES INC,Grocery Stores,"113 18 LIBERTY AVE, RICHMOND HILL, NY 11419",40.6853787,-73.8288334,queens
MADONNA SUPERMARKET LLC,Grocery Stores,"3461 FULTON ST, BROOKLYN, NY 11208",40.685142,-73.8678644,brooklyn
TEEN CHALLENGE,Food Pantry,"444 Clinton Ave, Brooklyn 11238",40.68495,-73.9678969,brooklyn
P.S. 176 Cambria Heights,Grab & Go Meals (NYC Schools),120-45 235 STREET,40.6848405,-73.7297194,queens
Hanson Place SDA,Food Pantry,150 South Portland Ave,40.6848036,-73.9743481,brooklyn
J.H.S. 210 Elizabeth Blackwell,Grab & Go Meals (NYC Schools),93-11 101 AVENUE,40.684802,-73.8475694,queens
COVERT SUPERMARKET LLC,Grocery Stores,"1657 BROADWAY, BROOKLYN, NY 11207",40.6847255,-73.9130713,brooklyn
486 HENRY STREET SUPERMARKET INC,Grocery Stores,"486 HENRY ST, BROOKLYN, NY 11231",40.6847113,-73.999396,brooklyn
CORE Services Group,Food Pantry,"771 MacDonough Street, Brooklyn, NY 11233",40.684463,-73.9155441,brooklyn
REID ORGANICS LLC,Grocery Stores,"245 MALCOM X BLVD, BROOKLYN, NY 11221",40.6843683,-73.9291048,brooklyn
MPM ENTERPRISES COURT STREET INC,Grocery Stores,"288 COURT ST, BROOKLYN, NY 11231",40.6843262,-73.995116,brooklyn
ST. TERESA OF AVILA COMMUNITY SERVICES,Food Pantry,"129-04 109 Ave, Queens 11420",40.684241,-73.813464,queens
208 CRESCENT MEAT&PRODUCE INC,Grocery Stores,"208 CRESCENT ST, BROOKLYN, NY 11208",40.6841707,-73.8726881,brooklyn
FAMILY SERVICE NETWORK OF N.Y. INC,Food Pantry,1420 Bushwick Ave,40.6841204,-73.9092348,brooklyn
Unity Faith Outreach,Food Pantry,"179 Ralph Avenue, Brooklyn, NY 11233",40.6838202,-73.9227066,brooklyn
BLESSED SACRAMENT CHURCH (BKLYN),Food Pantry,198 Euclid Ave BKLYN NY 11208,40.6837322,-73.8747553,brooklyn
STOP & SHOP SUPERMARKET COMPANY L,Grocery Stores,"625 ATLANTIC AVE, BROOKLYN, NY 11217",40.683706,-73.9750196,brooklyn
FARM BOY MARKET INC,Grocery Stores,"108 16 LIBERTY AVE, S RICHMOND HILL, NY 11419",40.6836593,-73.8332223,queens
SILOAM PRESBYTERIAN CHURCH FOOD PANTRY,Food Pantry,"260 Jefferson Ave,  BK, NY 11216",40.6833773,-73.9471167,brooklyn
HeartShare St. Vincent's Services,DYCD Cornerstone Center,"280 Wyckoff Street, Brooklyn, NY 11217",40.6829244,-73.9833857,brooklyn
991 FULTON STREET MEAT CORP,Grocery Stores,"991 FULTON ST, BROOKLYN, NY 11238",40.6828775,-73.9632363,brooklyn
CHRIST CHURCH INTERNATIONAL JOSEPH'S HOUSE,Food Pantry,122-20 Merrill St,40.6827393,-73.7698032,queens
PARK NATURAL&ORGANIC PRODUCE INC,Grocery Stores,"350 COURT ST, BROOKLYN, NY 11231",40.6823317,-73.9962801,brooklyn
LEVITICUS CHURCH,Food Pantry,"114-12 Van Wyck Expwy, Queens, NY, 11420",40.682327,-73.8062856,queens
Five Loaves and Two Fishes,Food Pantry,114-12 Van Wyck Expressway,40.682327,-73.8062856,queens
CUYLER WARREN U.M.C.,Food Pantry,"424 Dean St, Brooklyn NY 11217",40.6821256,-73.9771774,brooklyn
D&L FOOD CORP,Grocery Stores,"239 BOND ST, BROOKLYN, NY 11217",40.6819846,-73.9878263,brooklyn
CROSSOVER BAPTIST CHURCH COMMUNITY OUTREACH HELP CENTER,Food Pantry,85-12 101 Ave,40.681781,-73.853921,queens
BETHEL SEVENTH-DAY ADVENTIST CHURCH,Food Pantry,"457 Grand Ave,Brooklyn, NY",40.6817751,-73.961273,brooklyn
DKA FOOD CORP,Grocery Stores,"1125 FULTON ST, BROOKLYN, NY 11238",40.6816306,-73.9565981,brooklyn
I.S. 059 Springfield Gardens,Grab & Go Meals (NYC Schools),132-55 RIDGEDALE STREET,40.6813928,-73.7532099,queens
Zion Tabernalce F.B.H.Church,Food Pantry,"105-01 107th Avenue', 'Queens, NY 11417",40.681252,-73.835311,queens
Zion Tabernacle F.B.H. Church Food Pantry,Food Pantry,105-01 107 Ave,40.681252,-73.835311,queens
STUYVESANT HEIGHTS CHRISTIAN CHURCH,Food Pantry,"69 Mcdonough St, Brooklyn 11216",40.6812291,-73.9438331,brooklyn
GREEN VALLEY PRODUCE INC,Grocery Stores,"230 08 MERRICK BLVD, SPRINGFIELD GARDEN, NY 11413",40.6810606,-73.7651149,queens
Beulah Church of God in Christ Jesus,Food Pantry,"929 Marcy Ave', 'Brooklyn', '11216",40.6809667,-73.9461981,brooklyn
AS FULTON FOOD CORP,Grocery Stores,"1299 FULTON ST, BROOKLYN, NY 11216",40.6806182,-73.9492295,brooklyn
BEULAH CHURCH OF GOD IN CHRIST JESUS,Food Pantry,"956 Marcy Ave, Brooklyn, NY",40.6806172,-73.9464757,brooklyn
Overcoming Love Ministries - Van Siclen Family Residence,Food Pantry,246 Jamaica Ave,40.6805434,-73.8920505,brooklyn
PRESBYTERIAN CHURCH OF THE CROSSROADS,Food Pantry,133 Elton St,40.680541,-73.8845962,brooklyn
Brooklyn Landmark Elementary School,Grab & Go Meals (NYC Schools),251 MAC DOUGAL STREET,40.680537,-73.910772,brooklyn
P.S. 021 Crispus Attucks,Grab & Go Meals (NYC Schools),180 CHAUNCEY STREET,40.6805192,-73.9261541,brooklyn
Faith Based Food Distribution and Development Corp,Food Pantry,"121 Chauncey Street, Brooklyn, NY 11233",40.6804356,-73.9305859,brooklyn
P.S. 032 Samuels Mills Sprole,Grab & Go Meals (NYC Schools),317 Hoyt Street,40.6804309,-73.9917041,brooklyn
ST. PAUL PENTECOSTAL CHURCH,Food Pantry,"133 Thomas S Boyland St, Brooklyn, NY, 11233",40.680361,-73.913648,brooklyn
The Greater Springfield Community Church,Food Pantry,"177-06 129th Avenue, Queens, NY, 11434",40.6802595,-73.7653532,queens
Queens Faith Temple SDA Church,Food Pantry,"217-03 Merrick BoulevardSpringfield Gardens, NY 11413",40.6800517,-73.7518079,queens
Queens Faith Temple SDA Church,Food Pantry,"217-03 Merrick Blvd, Queens, New York",40.6800517,-73.7518079,queens
1567 FRESH PRODUCE CORP,Grocery Stores,"1567 FULTON STREET, BROOKLYN, NY 11216",40.6800394,-73.9386245,brooklyn
BB 3008 FOOD CORP,Grocery Stores,"3008 FULTON ST, BROOKLYN, NY 11208",40.6800348,-73.8834835,brooklyn
P.S. 100 Glen Morris,Grab & Go Meals (NYC Schools),111-11 118 Street,40.6797868,-73.8217216,queens
1420 FOOD CORP,Grocery Stores,"1420 FULTON ST, BROOKLYN, NY 11216",40.6797138,-73.9443482,brooklyn
ARLINGTON SUPERMARKET CORP,Grocery Stores,"52 ARLINGTON AVE, BROOKLYN, NY 11207",40.6794469,-73.892844,brooklyn
PICK QUICK FOODS INC,Grocery Stores,"120 5TH AVE, BROOKLYN, NY 11217",40.6793355,-73.9789206,brooklyn
P.S. 108 Captain Vincent G. Fowler,Grab & Go Meals (NYC Schools),108-10 109 AVENUE,40.6792169,-73.8307249,queens
2869 JMC FOOD CORP,Grocery Stores,"2869 FULTON ST, BROOKLYN, NY 11207",40.6789662,-73.8884446,brooklyn
PREPARATE CORP,Grocery Stores,"1888 FULTON ST, BROOKLYN, NY 11233",40.6788514,-73.9238104,brooklyn
PREMIUM SUPERMARKET LLC,Grocery Stores,"1196 LIBERTY AVE, BROOKLYN, NY 11208",40.6787725,-73.8649246,brooklyn
Saratoga Farm Stand,Greenmarkets/Farmstand/Fresh Food Box,1965-1971 Fulton St,40.6787343,-73.9161374,brooklyn
1176 LIBERTY FOOD CORP,Grocery Stores,"1176 LIBERTY AVE, BROOKLYN, NY 11208",40.6786594,-73.8657511,brooklyn
THE CAMPAIGN AGAINST HUNGER,Food Pantry,"2010 Fulton St, Brooklyn, NY 11233",40.6784983,-73.9178465,brooklyn
BLESSED ASSURANCE CHURCH OF GOD BLESSED ASSURANCE CHARITY INC,Food Pantry,2093 Fulton St,40.6784171,-73.9093279,brooklyn
EL SOLITARIO PRODUCE & MEAT INC,Grocery Stores,"416 CRESCENT ST, BROOKLYN, NY 11208",40.6783718,-73.8710342,brooklyn
NEIGHBORS TOGETHER,Food Pantry,"2094 Fulton St, Brooklyn, NY 11233",40.6782875,-73.9138412,brooklyn
"FOOD FIRST, INC",Food Pantry,165 Conover St,40.6782722,-74.0137044,brooklyn
M.S. 137 America's School of Heroes,Grab & Go Meals (NYC Schools),109-15 98 STREET,40.6780703,-73.8396521,queens
Vista Academy,Grab & Go Meals (NYC Schools),350 LINWOOD STREET,40.6771191,-73.8838969,brooklyn
1720 FOOD CORP,Grocery Stores,"1720 ATLANTIC AVE, BROOKLYN, NY 11213",40.6769861,-73.9338729,brooklyn
Liberty Baptist Church,Food Pantry,19 Gunther Pl,40.6769484,-73.9114848,brooklyn
Calvary UFW Baptist Church,Food Pantry,"1520-30 Herkimer Street, Brooklyn, NY 11207",40.6768847,-73.9030525,brooklyn
GREEN IVY 1 INC,Grocery Stores,"246 4TH AVE, BROOKLYN, NY 11215",40.676744,-73.983952,brooklyn
FUSULAG CORP,Grocery Stores,"369 FLATBUSH AVE, BROOKLYN, NY 11238",40.6767328,-73.9716745,brooklyn
HEBRON SDA CHURCH,Food Pantry,"1256 Dean St, Brooklyn, NY, 11216",40.6764879,-73.9475088,brooklyn
BEDFORD CENTRAL PRESBYTERIAN CHURCH,Food Pantry,1200 Dean St,40.6764792,-73.9496212,brooklyn
492 MARKET PLACE INC,Grocery Stores,"492 ST MARKS AVE, BROOKLYN, NY 11238",40.6762547,-73.9585067,brooklyn
CHIVO MEAT CORP,Grocery Stores,"720 WASHINGTON AVE, BROOKLYN, NY 11238",40.6762483,-73.9637644,brooklyn
PARK SLOPE FOOD & MARKET CORP,Grocery Stores,"216 5TH AVE, BROOKLYN, NY 11215",40.6761589,-73.9809598,brooklyn
PERALTA-BUENO CORP,Grocery Stores,"2578 80 PITKIN AVE, BROOKLYN, NY 11208",40.6761078,-73.8563357,queens
P.S. 159 Isaac Pitkin,Grab & Go Meals (NYC Schools),2781 PITKIN AVENUE,40.6760886,-73.869656,brooklyn
57JR FOODS CORP,Grocery Stores,"57 MILL ST, BROOKLYN, NY 11231",40.6760849,-74.0044202,brooklyn
KARI MEAT CORP,Grocery Stores,"2220 ATLANTIC AVE, BROOKLYN, NY 11233",40.6759285,-73.9123756,brooklyn
TRUE HOLY CHURCH OF GOD IN CHRIST JESUS,Food Pantry,2364 Atlantic Ave,40.6759251,-73.9067549,brooklyn
LAS MARAVILLAS DEL EXODO,Food Pantry,302 Elton St,40.6758224,-73.8841496,brooklyn
ISAIAH'S TEMPLE OF MT. HOPE,Food Pantry,862 Glenmore Ave,40.6756261,-73.8781777,brooklyn
SOUTH OZONE PARK SEVENTH DAY ADVENTIST CHURCH,Food Pantry,120-12 140 St,40.6756158,-73.8011051,queens
P.S. 178 Saint Clair Mckelway,Grab & Go Meals (NYC Schools),2163 DEAN STREET,40.6752336,-73.915361,brooklyn
Jamaica Queens Wesleyan Church,Food Pantry,"134-49 228th StreetLaurelton, NY 11413",40.675212,-73.742711,queens
ST. CLEMENT POPE ROMAN CATHOLIC CHURCH,Food Pantry,141-11 123 Ave,40.6749958,-73.7992131,queens
GLOVER MEMORIAL BREAD OF LIFE FOOD PANTRY,Food Pantry,2134 Dean Street,40.6749415,-73.9170351,brooklyn
WHOLE FOODS MARKET GROUP INC,Grocery Stores,"214 3RD ST, BROOKLYN, NY 11215",40.6748928,-73.9887879,brooklyn
AMIS FOOD LLC,Grocery Stores,"651 NOSTRAND AVE, BROOKLYN, NY 11216",40.6748823,-73.9498049,brooklyn
PARK SLOPE FOOD COOP INC,Grocery Stores,"782 UNION ST, BROOKLYN, NY 11215",40.6747673,-73.9768734,brooklyn
New Haven SDA Church,Food Pantry,"634 Prospect PlaceBrooklyn, NY 11216",40.6747044,-73.9559034,brooklyn
Greater Unified Free Will Baptist Church,Food Pantry,"66 Rogers AvenueBrooklyn, NY 11216",40.6746165,-73.9530308,brooklyn
P.S. 223 Lyndon B. Johnson,Grab & Go Meals (NYC Schools),125-20 SUTPHIN BOULEVARD,40.674555,-73.7902123,queens
CHURCH OF GOD SEVENTH DAY PENTECOSTAL,Food Pantry,"[""922 St. Mark'S Ave""]",40.674498,-73.941613,brooklyn
P.S. 335 Granville T. Woods,Grab & Go Meals (NYC Schools),130 ROCHESTER AVENUE,40.6744514,-73.9283126,brooklyn
MP LORRAINE CORP,Grocery Stores,"58 60 LORRAINE STREET, BROOKLYN, NY 11231",40.6743727,-74.00737,brooklyn
Caribbean American Steel Pan Education Center,Food Pantry,"363 Elton StreetBrooklyn, NY 11203",40.6743473,-73.8833572,brooklyn
FAIRWAY RED HOOK LLC,Grocery Stores,"480 500 VAN BRUNT ST, BROOKLYN, NY 11231",40.6742659,-74.0172281,brooklyn
"GOD'S DELIVERANCE TEMPLE, INC",Food Pantry,"438 Ralph Ave, Brooklyn, NY, 11233",40.674171,-73.922411,brooklyn
P.S. 289,Grab & Go Meals (NYC Schools),900 ST MARKS AVENUE,40.6741463,-73.9424573,brooklyn
Harvest Home Brower Park Farm Stand,Greenmarkets/Farmstand/Fresh Food Box,Brooklyn Ave & Prospect Pl,40.6740152,-73.9445592,brooklyn
"Pentecostal Rescue House Of Prayer For All Nations, Inc.",Food Pantry,"2415 Pitkin AvenueBrooklyn, NY 11208",40.6739912,-73.8832308,brooklyn
GOOD NEWS DELIVERANCE TABERNACLE,Food Pantry,442 Cleveland St,40.6738933,-73.8845055,brooklyn
ST. TERESA OF AVILA,Food Pantry,"560 Sterling Pl, Brooklyn 11238",40.6737299,-73.9601827,brooklyn
MANDELL FOOD STORES INC,Grocery Stores,"130 7TH AVE, BROOKLYN, NY 11215",40.6731537,-73.9768046,brooklyn
187 PRODUCE CORP,Grocery Stores,"187 TROY AVENUE, BROOKLYN, NY 11213",40.672845,-73.936028,brooklyn
Wayside Baptist Church Senior Center,Food Pantry,"1630 St. Marks AvenueBrooklyn, NY 11223",40.6728328,-73.9131564,brooklyn
LINDEN SDA CHURCH COMMUNITY SERVICES,Food Pantry,228-20 137 Ave,40.6728272,-73.7439937,queens
B&F MARKET INC,Grocery Stores,"1205 1215 SUTTER AVE, BROOKLYN, NY 11208",40.6728148,-73.8732393,brooklyn
ALMONTE FOOD CORP,Grocery Stores,"675 LINCOLN AVE, BROOKLYN, NY 11208",40.6727175,-73.8660727,brooklyn
OPEN DOOR TO HEAVEN OUTREACH MINISTRY INC,Food Pantry,"474 Shepherd Ave, Brooklyn, NY, 11208",40.67269,-73.8806124,brooklyn
P.S. 158 Warwick,Grab & Go Meals (NYC Schools),400 ASHFORD STREET,40.6725442,-73.8851372,brooklyn
3 J S FOOD CORP,Grocery Stores,"2222 PITKIN AVE, BROOKLYN, NY 11207",40.6724609,-73.8904825,brooklyn
CHURCH OF GOD FEEDING THE HUNGRY,Food Pantry,836 Classon Ave,40.6724275,-73.9612159,brooklyn
JOAN FOOD CORP,Grocery Stores,"2115 PITKIN AVE, BROOKLYN, NY 11207",40.6723988,-73.894325,brooklyn
Union United Methodist Church,Food Pantry,"126-22 150 St, Queens, NY",40.6723555,-73.7888054,queens
Church of the Living God,Food Pantry,212 Schenectady Avenue,40.672131,-73.9337536,brooklyn
739 FOOD INC,Grocery Stores,"739 NOSTRAND AVE, BROOKLYN, NY 11216",40.6720779,-73.9500574,brooklyn
TAURUS ASSOCIATES INC.,Food Pantry,240-08 135 Ave,40.6719359,-73.7343401,queens
St. Gregory the Great,Food Pantry,"244 Brooklyn AvenueBrooklyn, NY 11213",40.6718541,-73.944888,brooklyn
Brownsville/ENY - Health & Hospitals East New York,Greenmarkets/Farmstand/Fresh Food Box,2094 Pitkin Ave.,40.671746,-73.8952429,brooklyn
"SECOND ST. PAUL CHURCH OF CHRIST, DISCIPLE OF CHRIST, INC",Food Pantry,1048 Sutter Ave,40.6714593,-73.8800038,brooklyn
"New Hope Penetecostal Church of Jesus Christ, Inc.",Food Pantry,"1838 Park PlaceBrooklyn, NY 11233",40.6714316,-73.9164059,brooklyn
CHURCH OF PRAISE AND WORSHIP GOD IN CHRIST,Food Pantry,526 Ralph Ave,40.6714166,-73.9225373,brooklyn
J.H.S. 202 Robert H. Goddard,Grab & Go Meals (NYC Schools),138-30 LAFAYETTE STREET,40.671035,-73.8456739,queens
MINISTRY TOOLS INC,Food Pantry,"170-20 140 Ave, Queens, NY 11434",40.6709338,-73.7693451,queens
261 FOOD CORP,Grocery Stores,"261 KINGSTON AVE, BROOKLYN, NY 11213",40.6707469,-73.9418761,brooklyn
BETHANY UNITED METHODIST CHURCH,Food Pantry,"[""1208 St. John'S Pl,Brooklyn, NY""]",40.6706308,-73.9382554,brooklyn
TRANQUILO FOOD CORP,Grocery Stores,"1410 ST JOHNS PLACE, BROOKLYN, NY 11213",40.670434,-73.9315842,brooklyn
Project Hope Charities,Food Pantry,170-20 140 Ave,40.670344,-73.770276,queens
EMPORIUM FRESH MARKET INC,Grocery Stores,"409 5TH AVE, BROOKLYN, NY 11215",40.6700014,-73.9852297,brooklyn
BOGOPA ST JOHNS INC,Grocery Stores,"1682 ST JOHNS PL, BROOKLYN, NY 11233",40.6698188,-73.9215613,brooklyn
"HOLY GHOST UPPER ROOM FILLING STATION MINISTRY, INC",Food Pantry,146-17 133 Ave,40.6697995,-73.7923789,queens
FR ES PRODUCE INC,Grocery Stores,"381 MOTHER GASTON BLVD, BROOKLYN, NY 11212",40.6696808,-73.9064964,brooklyn
ST. MATTHEW'S ROMAN CATHOLIC CHURCH,Food Pantry,"1342 Lincoln Place, Brooklyn 11213",40.6696548,-73.9321488,brooklyn
OPIN (OTHER PEOPLE IN NEED),Food Pantry,"1768 St. Johns Pl, Brooklyn, NY, 11233",40.6695974,-73.9184778,brooklyn
Brownsville Pitkin Farmstand,Greenmarkets/Farmstand/Fresh Food Box,Pitkin Ave & Thomas Boyland St,40.6692495,-73.9135787,brooklyn
MORE THAN CONQUERORS GLOBAL MINISTRIES INC,Food Pantry,"153-56 Rockaway Blvd, Queens, NY 11434",40.669078,-73.78268,queens
Winner's Chapel Inc,Food Pantry,153-56 Rockaway Blvd,40.669078,-73.78268,queens
ALEXAS FOOD CORP,Grocery Stores,"329 9TH ST, BROOKLYN, NY 11215",40.6690087,-73.9853759,brooklyn
P.S. 241 Emma L. Johnston,Grab & Go Meals (NYC Schools),976 PRESIDENT STREET,40.6688936,-73.9606878,brooklyn
ZAFER FOOD CORP,Grocery Stores,"29 BELMONT AVE, BROOKLYN, NY 11212",40.6688052,-73.9092982,brooklyn
P.S. 150 Christopher,Grab & Go Meals (NYC Schools),364 SACKMAN STREET,40.6686983,-73.9050266,brooklyn
455 MEAT & PRODUCE CORP,Grocery Stores,"455 SUTTER AVE, BROOKLYN, NY 11212",40.6686406,-73.9024544,brooklyn
Full Effect Gospel Ministries,Food Pantry,"900 New Lots AvenueBrooklyn, NY 11208",40.6683246,-73.8778447,brooklyn
River Fund Mobile Unit - Brooklyn,Food Pantry,Pink Houses Corner of Crecent St and Linden Blvd,40.6682709,-73.8669008,brooklyn
ST. AUGUSTINE'S AMERICAN CATHOLIC CHURCH,Food Pantry,298 Schenectady Ave,40.6682649,-73.9341222,brooklyn
ALMOND FRUIT CORP,Grocery Stores,"1488 PITKIN AVE, BROOKLYN, NY 11212",40.668234,-73.9188568,brooklyn
VFW #5298,Food Pantry,"143-17 Springfield Blvd, NY,NY 11413",40.6680976,-73.7565971,queens
WESTERN BEEF RETAIL INC,Grocery Stores,"1203 E NEW YORK AVE, BROOKLYN, NY 11212",40.6677512,-73.92198,brooklyn
MT. HEBRON CHURCH OF CHRIST,Food Pantry,"167 Chester St, Brooklyn, NY 11212",40.6677104,-73.9109377,brooklyn
Vaad Hakol Crown Heights,Food Pantry,"1276 President StreetBrooklyn, NY 11213",40.6676089,-73.9476007,brooklyn
12ST FOOD CORP,Grocery Stores,"493 5TH AVE, BROOKLYN, NY 11215",40.667375,-73.9874581,brooklyn
Middle College High School,Grab & Go Meals (NYC Schools),1186 CARROLL STREET,40.667,-73.9510136,brooklyn
Grand Army Plaza Greenmarket,Greenmarkets/Farmstand/Fresh Food Box,"Flatbush Ave. & Prospect Park W., at Prospect Park’s NW Entrance",40.6669904,-73.9736823,brooklyn
"Gregory Jocko Jackson School of Sports, Art and Technology (The)",Grab & Go Meals (NYC Schools),213 OSBORN STREET,40.6669333,-73.9075529,brooklyn
Seeds in the Middle Fresh Food Box / Farmstand - Brownsville,Greenmarkets/Farmstand/Fresh Food Box,213 Osborn Street,40.6669333,-73.9075529,brooklyn
MEDGAR EVERS COLLEGE COUGAR COUNTRY FOOD PANTRY,Food Pantry,1637 Bedford Ave,40.6669141,-73.9562647,brooklyn
UTICA MEAT & PRODUCE INC,Grocery Stores,"330 UTICA AVE, BROOKLYN, NY 11213",40.6666687,-73.9315963,brooklyn
P.S. 232 Lindenwood,Grab & Go Meals (NYC Schools),153-23 83 STREET,40.6657686,-73.8508003,queens
East New York Farmers' Market,Greenmarkets/Farmstand/Fresh Food Box,Schenck Ave bet New Lots & Livonia Aves,40.6656937,-73.8861493,brooklyn
P.S. 189 Lincoln Terrace,Grab & Go Meals (NYC Schools),1100 EAST NEW YORK AVENUE,40.6654464,-73.9256806,brooklyn
Church of Christ the King Pantry,Food Pantry,"145-39 Farmers Blvd, Queens, New York",40.6652853,-73.7671374,queens
Community Voices Middle School,Grab & Go Meals (NYC Schools),145-00 SPRINGFIELD BOULEVARD,40.6649723,-73.7591145,queens
JESADAN MEAT CORP,Grocery Stores,"975 NOSTRAND AVE, BROOKLYN, NY 11225",40.6648033,-73.9504018,brooklyn
Full Gospel Food Pantry,Food Pantry,131 Sullivan Pl,40.6646411,-73.9566011,brooklyn
BOGOPA JUNIUS INC,Grocery Stores,"417 JUNIUS ST, BROOKLYN, NY 11212",40.6645287,-73.9012602,brooklyn
602 PRODUCE & MEAT CORP,Grocery Stores,"602 LIVONIA AVE, BROOKLYN, NY 11207",40.6645029,-73.8947147,brooklyn
P.S. 398 Walter Weaver,Grab & Go Meals (NYC Schools),60 EAST  94 STREET,40.6644835,-73.9283933,brooklyn
"Mizpah Assemblies, Inc.",Food Pantry,"69 East 95th Street, Brooklyn, NY 11212",40.6639419,-73.9256947,brooklyn
SKYLIGHT HOLDINGS 2 INC,Grocery Stores,"617 5TH AVE, BROOKLYN, NY 11215",40.663587,-73.990687,brooklyn
T&T FOOD CORP,Grocery Stores,"146 E 98TH ST, BROOKLYN, NY 11212",40.6633265,-73.9215613,brooklyn
RUTLAND MEAT & PRODUCE CORP,Grocery Stores,"1036 RUTLAND RD, BROOKLYN, NY 11212",40.6633181,-73.925114,brooklyn
"House of David, Pentecostal Apostolic Faith Church",Food Pantry,"747-749 Hendrix StreetBrooklyn, NY 11207",40.6631454,-73.8863237,brooklyn
WESTERN BEEF RETAIL INC,Grocery Stores,"44 EMPIRE BLVD, BROOKLYN, NY 11225",40.6630881,-73.9598154,brooklyn
YS FARM COUNTRY CORP,Grocery Stores,"2205 LINDEN BLVD, BROOKLYN, NY 11207",40.6629968,-73.8813245,brooklyn
WESTERN BEEF RETAIL INC,Grocery Stores,"464 NEW LOTS AVE, BROOKLYN, NY 11207",40.6629614,-73.8900064,brooklyn
Project EATS Rockaway Farm Stand & CSA pickup,Greenmarkets/Farmstand/Fresh Food Box,Rockaway Ave. & Livonia Ave.,40.6625632,-73.9089172,brooklyn
JD 840 EAST NEW YORK FOOD CORP,Grocery Stores,"840 E NEW YORK AVE, BROOKLYN, NY 11203",40.6624347,-73.9348605,brooklyn
CEM FOOD CORP,Grocery Stores,"256 LIVONIA AVENUE, BROOKLYN, NY 11212",40.6623746,-73.908104,brooklyn
"SANCTIFIED CHURCH OF GOD, INC/COMMUNITY FEEDING PROGRAM",Food Pantry,404 Lefferts Ave,40.6623285,-73.9480828,brooklyn
EAST NEW YORK KOSHER CORP,Grocery Stores,"589 E NEW YORK AVE, BROOKLYN, NY 11225",40.6622706,-73.9431921,brooklyn
TAPSCOTT FINEST MEAT CORP,Grocery Stores,"229 TAPSCOTT STREET, BROOKLYN, NY 11212",40.6621039,-73.919219,brooklyn
OUR LADY OF MERCY CHURCH,Food Pantry,"680 Mother Gaston Blvd', 'Brooklyn NY 11212",40.6620327,-73.9051644,brooklyn
New Heights Middle School,Grab & Go Meals (NYC Schools),790 EAST NEW YORK AVENUE,40.6620182,-73.9362577,brooklyn
OUR LADY OF GRACE MINISTRY,Food Pantry,"158-10 101 st, Queens, NY, 11414",40.661523,-73.8331117,queens
ROSSMAN FRUIT&VEGT DIST INC,Grocery Stores,"770 3RD AVE, BROOKLYN, NY 11232",40.6614916,-74.0008623,brooklyn
MAYAS FOOD CORP,Grocery Stores,"783 SARATOGA AVE, BROOKLYN, NY 11212",40.6614375,-73.9150854,brooklyn
JB 366 FOOD CORP,Grocery Stores,"366 NEW LOTS AVE, BROOKLYN, NY 11207",40.661386,-73.8935893,brooklyn
WGM FOOD CORP,Grocery Stores,"534 FLATBUSH AVENUE, BROOKLYN, NY 11225",40.6609982,-73.9613543,brooklyn
M&M MEAT&PRODUCE II CORP,Grocery Stores,"760 4TH AVE, BROOKLYN, NY 11232",40.6605364,-73.9983672,brooklyn
Bartel-Pritchard Square Greenmarket,Greenmarkets/Farmstand/Fresh Food Box,Prospect Park W & 15th St,40.6604292,-73.9797224,brooklyn
Urban Strategies,Food Pantry,"61-71 Riverdale AvenueBrooklyn, NY 11212",40.6603181,-73.9144532,brooklyn
URBAN STRATEGIES INC,Food Pantry,"61-71 Riverdale Ave', 'Brooklyn, NY 11212",40.6603181,-73.9144532,brooklyn
82 FOOD CORP,Grocery Stores,"800 ROCKAWAY AVE, BROOKLYN, NY 11212",40.6602117,-73.9086552,brooklyn
UNITED COMMUNITY BAPTIST CHURCH,Food Pantry,"545 Utica Ave', 'Brooklyn NY, 11203",40.6601937,-73.9309074,brooklyn
P.S. 213 New Lots,Grab & Go Meals (NYC Schools),580 HEGEMAN AVENUE,40.6599865,-73.890282,brooklyn
